,Title,year,location,Latitude,Longitude
17020,Andaz,1995,"Mumbai, Mumbai Metropolitan Region, Mumbai Suburban, Maharashtra, India",19.0759899,72.8773928
17021,Ander Egg,2012,"Tarragó Ros, Jubileo, Junta de Gobierno de Jubileo, Distrito Bergara, Departamento Villaguay, Entre Ríos, Argentina",-31.7331092,-58.6365846
17023,Andere Tijden,2000,Nederland,52.2288689,5.3214503
17026,Anders Dark,2016,"Detroit, Wayne County, Michigan, United States",42.3315509,-83.0466403
17027,Anderson Cooper 360,2004,"Atlanta, Fulton County, Georgia, 30303-3506, United States",33.7489924,-84.3902644
17028,Anderson Cooper 360,2004,"Ankara, Çankaya, Ankara, İç Anadolu Bölgesi, 06420, Türkiye",39.9207886,32.8540482
17029,Anderson Cooper 360,2004,"Antakya, Hatay, Akdeniz Bölgesi, Türkiye",36.26465455,36.176266473988434
17030,Anderson Cooper 360,2004,"Diyarbakır, Sur, Diyarbakır, Güneydoğu Anadolu Bölgesi, 21300, Türkiye",37.9162222,40.2363542
17031,Anderson Cooper 360,2004,"İstanbul, Fatih, İstanbul, Marmara Bölgesi, 34126, Türkiye",41.0096334,28.9651646
17032,Anderson Cooper 360,2004,"Kuğulu Park, Cumhuriyet Mahallesi, Beylikdüzü, İstanbul, Marmara Bölgesi, 34520, Türkiye",41.00582905,28.64308175518724
17033,Anderson Cooper 360,2004,"Taksim, Taksim Meydanı, Taksim, Gümüşsuyu Mahallesi, Beyoğlu, İstanbul, Marmara Bölgesi, 34437, Türkiye",41.0380506,28.985549
17034,Anderson Cooper 360,2004,"Крымский полуостров, Україна",45.28350435,34.20081877526554
17035,Anderson Cooper 360,2004,"Донецьк, Ворошиловський район, Донецька міська рада, Донецька область, 83000-83490, Україна",48.0158753,37.8013407
17036,Anderson Cooper 360,2004,"Севастополь, «Таврида», Верхнесадовский округ, Бахчисарайский район, Нахимовский район, Севастополь, 99802, Україна",44.6919927,33.7673968
17037,Anderson Cooper 360,2004,"Ferguson, Saint Louis County, Missouri, 63135, United States",38.744707,-90.3038975
17038,Anderson Cooper 360,2004,"Saint Louis, Missouri, United States",38.6264256,-90.1995853
17041,Anderson Cooper 360,2004,"Saint Louis Galleria, Richmond Heights, Saint Louis County, Missouri, United States",38.63510455,-90.3476632779996
17042,Anderson Cooper 360,2004,"West Florissant Avenue, Ferguson, Saint Louis County, Missouri, 63031:63042, United States",38.7702314,-90.2801232
17043,Anderson Cooper 360,2004,"Crestwood, Saint Louis County, Missouri, 63126, United States",38.55881599999999,-90.3757777162534
17044,Anderson Cooper 360,2004,"Ferguson Police Department, 222, South Florissant Road, Ferguson, Saint Louis County, Missouri, 63135, United States",38.7408069,-90.30315477299337
17045,Anderson Cooper 360,2004,"Plaza Frontenac, 1701, South Lindbergh Boulevard, Frontenac, Saint Louis County, Missouri, 63131, United States",38.63006545,-90.40744665
17046,Anderson Cooper 360,2004,"Clayton, Saint Louis County, Missouri, 63105-3702, United States",38.6504352,-90.3362473
17047,Anderson Cooper 360,2004,"حلب, ناحية جبل سمعان, منطقة جبل سمعان, محافظة حلب, 720, سوريا",36.19924,37.1637253
17048,Anderson Cooper 360,2004,"Ferguson, Saint Louis County, Missouri, 63135, United States",38.744707,-90.3038975
17049,Anderson Cooper 360,2004,"Grand Forks, Grand Forks County, North Dakota, United States",47.9078244,-97.0592028
17050,Anderson Cooper 360,2004,"كوباني‎ - عين العرب, ناحية عين العرب (کوباني), منطقة عين العرب (کوباني), محافظة حلب, سوريا",36.8886218,38.3535094
17051,Anderson Cooper 360,2004,"Atlanta, Fulton County, Georgia, 30303-3506, United States",33.7489924,-84.3902644
17052,Anderson Cooper 360,2004,"Boston, Suffolk County, Massachusetts, 02102, United States",42.3602534,-71.0582912
17053,Anderson Cooper 360,2004,"Harrisburg, Dauphin County, Pennsylvania, United States",40.2663107,-76.8861122
17054,Anderson Cooper 360,2004,"New Jersey, United States",40.0757384,-74.4041622
17055,Anderson Cooper 360,2004,"New York, United States",40.7127281,-74.0060152
17056,Anderson Cooper 360,2004,"Philadelphia, Philadelphia County, Pennsylvania, United States",39.9527237,-75.1635262
17057,Anderson Cooper 360,2004,"Port Richmond, Philadelphia, Philadelphia County, Pennsylvania, 19114:19134, United States",39.9863549,-75.1009166
17058,Anderson Cooper 360,2004,"Trenton, Mercer County, New Jersey, United States",40.2170575,-74.7429463
17059,Anderson Cooper 360,2004,"Washington, District of Columbia, United States",38.8950368,-77.0365427
17060,Anderson Cooper 360,2003,"Atlanta, Fulton County, Georgia, 30303-3506, United States",33.7489924,-84.3902644
17061,Anderson Cooper 360,2003,"Dallas, Dallas County, Texas, United States",32.7762719,-96.7968559
17062,Anderson Cooper 360,2003,"Tyler, Smith County, Texas, United States",32.3512601,-95.3010624
17063,Anderson Cooper 360,2003,"Waco, McLennan County, Texas, United States",31.549333,-97.1466695
17064,Anderson Cooper 360,2003,"Texas, United States",31.2638905,-98.5456116
17065,Anderson Cooper 360,2003,"Lacy-Lakeview, McLennan County, Texas, United States",31.6302815,-97.0989316
17066,Anderson Cooper 360,2003,"Hollister, San Benito County, California, United States",36.8524545,-121.4016021
17067,Anderson Cooper 360,2003,"Galveston, Galveston County, Texas, United States",29.299328,-94.7945882
17068,Anderson Cooper 360,2003,"San Antonio, Bexar County, Texas, 78205, United States",29.4246002,-98.4951405
17069,Anderson Cooper 360,2003,"Corpus Christi, Nueces County, Texas, United States",27.7951482,-97.3942053
17070,Anderson Cooper 360,2003,"Atlanta, Fulton County, Georgia, 30303-3506, United States",33.7489924,-84.3902644
17071,Anderson Cooper 360,2003,"Charleston, Charleston County, South Carolina, United States",32.7876012,-79.9402728
17072,Anderson Cooper 360,2003,"Emanuel African Methodist Episcopal Church, 110, Calhoun Street, Anson Borough Field, Charleston, Charleston County, South Carolina, 29401, United States",32.787511050000006,-79.93311456848642
17073,Anderson Cooper 360,2003,"Washington, District of Columbia, United States",38.8950368,-77.0365427
17074,Anderson Cooper 360,2003,"Jasper County, South Carolina, United States",32.4048602,-81.0414726
17075,Anderson Cooper 360,2003,"Hampton, Hampton County, South Carolina, 29924, United States",32.8779425,-81.1276052
17076,Anderson Cooper 360,2003,"Walterboro, Colleton County, South Carolina, 29488, United States",32.9021377,-80.6672631
17077,Anderson Cooper 360,2003,"Beaufort, Beaufort County, South Carolina, United States",32.4315813,-80.6698286
17078,Anderson Cooper 360,2003,"Shelby, Cleveland County, North Carolina, 28150, United States",35.2919489,-81.5402112
17079,Anderson Cooper 360,2003,"Austin, Travis County, Texas, United States",30.2711286,-97.7436995
17080,Anderson Cooper 360,2003,"Claremore, Rogers County, Oklahoma, United States",36.3126005,-95.6160686
17081,Anderson Cooper 360,2003,"Crockett County, Texas, United States",30.6517377,-101.3766686
17082,Anderson Cooper 360,2003,"Hays County, Texas, United States",30.0447901,-98.0393127
17083,Anderson Cooper 360,2003,"Houston, Harris County, Texas, United States",29.7589382,-95.3676974
17084,Anderson Cooper 360,2003,"Del Rio, Val Verde County, Texas, 78841, United States",29.3655405,-100.894698
17085,Anderson Cooper 360,2003,"Milam County, Texas, United States",30.7626867,-96.9981706
17086,Anderson Cooper 360,2003,"Travis County, Texas, United States",30.2878569,-97.7561392
17087,Anderson Cooper 360,2003,"Jena, La Salle Parish, Louisiana, United States",31.6832271,-92.1337448
17089,Andi Mack,2004,"Salt Lake City, Salt Lake County, Utah, 84139, United States",40.7596198,-111.8867975
17090,Andi Mack,2004,"Salt Lake City, Salt Lake County, Utah, 84139, United States",40.7596198,-111.8867975
17091,Andi Mack,2004,"Salt Lake City, Salt Lake County, Utah, 84139, United States",40.7596198,-111.8867975
17092,Andi Mack,2004,"Salt Lake City, Salt Lake County, Utah, 84139, United States",40.7596198,-111.8867975
17093,Andi Mack,2004,"Salt Lake City, Salt Lake County, Utah, 84139, United States",40.7596198,-111.8867975
17094,Andi Mack,2004,"Salt Lake City, Salt Lake County, Utah, 84139, United States",40.7596198,-111.8867975
17095,Andi Mack,2004,"Salt Lake City, Salt Lake County, Utah, 84139, United States",40.7596198,-111.8867975
17096,Andi Mack,2004,"Salt Lake City, Salt Lake County, Utah, 84139, United States",40.7596198,-111.8867975
17097,Andi Mack,2004,"Salt Lake City, Salt Lake County, Utah, 84139, United States",40.7596198,-111.8867975
17098,Andi Mack,2004,"Salt Lake City, Salt Lake County, Utah, 84139, United States",40.7596198,-111.8867975
17099,Andi Mack,2004,"Salt Lake City, Salt Lake County, Utah, 84139, United States",40.7596198,-111.8867975
17100,Andi Mack,2004,"Salt Lake City, Salt Lake County, Utah, 84139, United States",40.7596198,-111.8867975
17101,Andorra. Entre el torb i la Gestapo,2000,Andorra,42.5407167,1.5732033
17102,Andorra. Entre el torb i la Gestapo,2000,"Barcelona, Barcelonès, Barcelona, Catalunya, 08001, España",41.3828939,2.1774322
17104,Andre Rieu: Welcome to My World,2004,Australia,-24.7761086,134.755
17105,Andre Rieu: Welcome to My World,2004,"Melbourne, City of Melbourne, Victoria, Australia",-37.8142176,144.9631608
17106,Andre Rieu: Welcome to My World,2004,"Hlavní město Praha, Praha, Česko",50.0874654,14.4212535
17110,Andre Rieu: Welcome to My World,2004,"İstanbul, Fatih, İstanbul, Marmara Bölgesi, 34126, Türkiye",41.0096334,28.9651646
17111,Andre Rieu: Welcome to My World,2004,"Venezia, Veneto, Italia",45.4371908,12.3345898
17113,Andre Rieu: Welcome to My World,2004,"Maastricht, Limburg, Nederland",50.85798545,5.6969881818221095
17114,Andre Rieu: Welcome to My World,2004,"Vrijthof, Binnenstad, Maastricht, Limburg, Nederland, 6211, Maastricht",50.8490733,5.688630319614001
17115,Andre Rieu: Welcome to My World,2004,"Maastricht, Limburg, Nederland",50.85798545,5.6969881818221095
17116,Andre Rieu: Welcome to My World,2004,"Maastricht, Limburg, Nederland",50.85798545,5.6969881818221095
17117,Andre Rieu: Welcome to My World,2004,"Wien, 1010, Österreich",48.2083537,16.3725042
17119,Andre Rieu: Welcome to My World,2004,"The Ritz-Carlton, Mexico City, 509, Avenida Paseo de la Reforma, Colonia Cuauhtémoc, Cuauhtémoc, Ciudad de México, 06500, México",19.4239552,-99.1757289
17231,"Andrea, justicia de mujer",1984,"La Serena, Provincia de Elqui, Región de Coquimbo, Chile",-29.902631,-71.2520253
17233,Andrei Saguna - un Mesia al romanilor,1998,"Хопово, Град Крагујевац, Шумадијски управни округ, Централна Србија, Србија",44.0341831,20.9708717
17236,Andrei Saguna - un Mesia al romanilor,1998,"Sibiu, România",45.7973912,24.1519202
17237,Andrew Marr's History of Modern Britain,2007,United Kingdom,54.7023545,-3.2765753
17238,Andrew Marr's History of Modern Britain,2007,United States,39.7837304,-100.445882
17239,Andrew Marr's The Making of Modern Britain,2004,"Kilmainham Gaol, Inchicore Road, Kilmainham B ED, Dublin, County Dublin, Leinster, D08 HV0A, Éire / Ireland",53.34174585,-6.309578660652412
17240,Andrew Young Presents,2004,"Selma, Dallas County, Alabama, 36701, United States",32.4078632,-87.0207473
17241,Andrew Young Presents,2004,"Atlanta, Fulton County, Georgia, 30303-3506, United States",33.7489924,-84.3902644
17242,Andrew Zimmern's Driven by Food,2004,"Berlin, Deutschland",52.5170365,13.3888599
17243,Andrew's Guide to Being a Man,2007,"Brisbane City, Queensland, Australia",-27.4689682,153.0234991
17244,Andries,2004,"Roma, Roma Capitale, Lazio, Italia",41.8933203,12.4829321
17245,Andries,2004,"Karel van Egmondstraat, Stalberg, Venlo, Limburg, Nederland, 5913EC, Nederland",51.3693506,6.1882941
17248,Andries,2004,"Concordia, 15, Oude Markt, Enschede, Overijssel, Nederland, 7511GA, Nederland",52.2211147,6.8957989
17251,Andries,2013,"Nederlands Vestingmuseum, Vestingwerken, Naarden, Gooise Meren, Noord-Holland, Nederland, 1411PB, Nederland",52.2933695,5.1604117
17252,Andromeda,2000,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17253,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17254,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17255,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17256,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17257,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17258,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17259,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17260,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17261,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17262,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17263,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17264,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17265,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17266,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17267,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17268,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17269,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17270,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17271,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17272,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17273,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17274,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17275,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17276,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17277,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17278,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17279,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17280,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17281,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17282,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17283,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17284,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17285,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17286,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17287,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17288,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17289,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17290,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17291,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17292,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17293,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17294,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17295,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17296,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17297,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17298,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17299,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17300,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17301,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17302,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17303,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17304,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17305,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17306,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17307,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17308,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17309,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17310,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17311,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17312,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17313,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17314,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17315,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17316,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17317,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17318,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17319,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17320,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17321,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17322,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17323,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17324,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17325,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17326,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17327,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17328,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17329,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17330,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17331,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17332,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17333,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17334,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17335,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17336,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17337,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17338,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17339,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17340,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17341,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17342,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17343,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17344,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17345,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17346,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17347,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17348,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17349,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17350,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17351,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17352,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17353,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17354,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17355,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17356,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17357,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17358,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17359,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17360,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17361,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17362,Andromeda,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
17363,Andr Topa Tudo,1992,"Lisboa, Portugal",38.7077507,-9.1365919
17364,Andy & Chaz Bugger Off to America,2011,"Hollywood, Los Angeles, Los Angeles County, California, United States",34.0980031,-118.329523
17365,Andy & Chaz Bugger Off to America,2011,"Los Angeles, Los Angeles County, California, United States",34.0536909,-118.242766
17374,Andy Richter Controls the Universe,2002,"Los Angeles, Los Angeles County, California, United States",34.0536909,-118.242766
17376,Andy and Della Russell,1950,"New York, United States",40.7127281,-74.0060152
17377,Andy and the Upside,2010,"Waterloo, Region of Waterloo, Southwestern Ontario, Ontario, Canada",43.4652699,-80.5222961
17379,Andy's Hungry Voyage,2015,Ελλάς,38.9953683,21.9877132
17380,Andy's Hungry Voyage,2015,Danmark,55.670249,10.3333283
17381,Andy's Hungry Voyage,2015,日本,36.5748441,139.2394179
17384,Anecdote,2016,"Ottawa, (Old) Ottawa, Ottawa, Eastern Ontario, Ontario, K1P 1J1, Canada",45.4211435,-75.6900574
17385,Ang makulay na daigdig ni Nora,1974,Pilipinas / Philippines,12.7503486,122.7312101
17386,Ang utol kong hoodlum,2011,"Antipolo, Rizal, Calabarzon, 1870, Pilipinas / Philippines",14.5870262,121.1758611
17387,Angel Street,1992,"Chicago, Cook County, Illinois, United States",41.8755616,-87.6244212
17388,Angel of Mercy,2014,"Phenix City, Russell County, Alabama, United States",32.4709761,-85.0007653
17389,Angel of Mercy,2014,"Columbus, Muscogee County, United States",32.4610708,-84.9880449
17436,Angel,2004,"Griffith Observatory, 2800, East Observatory Road, Griffith Park, Los Angeles, Los Angeles County, California, 90027, United States",34.11821875,-118.300293321966
17437,Angel,2004,"Los Angeles, Los Angeles County, California, United States",34.0536909,-118.242766
17446,Angel,2004,"Los Angeles City Hall, 200, North Spring Street, Civic Center, Downtown, Los Angeles, Los Angeles County, California, 90012, United States",34.0537767,-118.2428987
17478,Angel,2004,"Los Angeles, Los Angeles County, California, United States",34.0536909,-118.242766
17540,Angel,2004,"Los Angeles City Hall, 200, North Spring Street, Civic Center, Downtown, Los Angeles, Los Angeles County, California, 90012, United States",34.0537767,-118.2428987
